review_id,author_id,product_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_date,review_text,review_title
535774,1368916638,P416341,5,1,0,1,1,0,5/18/21,My skin is super dry. No moisturizer helps until I found la mer. My cheeks are no longer peeling. I love it because when I put my foundation I no longer have cracks and rough spots in them. I love this cream! Worth the price,Great moisturizer
535775,5504602,P416341,5,1,0,1,1,0,5/18/21,"I received this gifted by LaMer and love it!Everything about LaMer is luxurious and makes you feel like a queen!The packaging is gorgeous, the scent is light and fresh and the texture is silky and makes your skin glow immediately! The pricepoint is high but a tiny bit goes a long way! My fav skincream!",Amazing!
535776,8631261935,P416341,5,1,0,1,1,0,5/18/21,"I am in love with this Créme de La Mer The Moisturizing Cream.  A little goes a long way with this moisturizer and results are immediate and increase over time.  The first thing I noticed was how deeply my skin felt moisture.  It felt more firm and plump.  Fine lines seemed to smooth with the deep moisture.  I also noticed there was no tackiness of greasy feeling after applying.  Also, my makeup went on smoother and did not ‘roll up’.  I also enjoyed the light scent and the way my skin felt beautiful all day long until my nighttime routine when I used La Mer again.  Wearing it at night felt really restorative and like a night mask.  I enjoyed the smoothing effects and woke up looking super fresh.  I had no breakouts with this product, even though I have sensitive combination skin, prone to adult cystic acne.  La Mer’s The Moisturizing Cream is very gentle yet very effective.  I strongly recommend it an appreciate so much being gifted by La Mer this product to try.",Works on my adult cystic acne face
535777,5462377028,P416341,5,1,1,1,0,1,5/18/21,Creme De La Mer moisturizing cream is a dream cream for dry and combination skin that is in need of moisture. You simply tap it onto your finger tips and pat it on your face until full coverage is met. I love the luxurious and silky smooth feel that it provides. This is a high quality product designed to pamper your skin! In my opinion it has a light floral scent that smells of the faintest gardenias. This is a top notch product with a top notch feel.I received this product complimentary from La Mer in exchange for my opinion.,Luxe Creme
535778,7559000405,P416341,5,1,0,1,1,0,5/18/21,Gifted by La Mer 2 x 7ml deluxe samples of The Moisturizing Soft Cream. This lighter-weight cream delivers moisture into the skin’s surface helping to heal dryness. Skin-supporting Miracle Broth™ helps protect from environmental stressors. Skin appears more vibrant and radiant upon application and looks visibly smoother and softer over time.  Ideal for combination / drier skin. Must try!,La Mer~~
535779,2763414657,P416341,5,1,NA,0,0,0,5/18/21,"Gifted by La Mer: When I think of luxury skincare only one product comes to mind...the Lamer Créme De La Mer! This cream is totally iconic for a reason! It is pure luxury from the time you open the jar until the very last drop. If makes my skin feel like silk and keeps me hydrated all day. If you don’t like fragrances in your skincare I would pass on this one, but I personally love the scent and it doesn’t irritate my skin at all. HOLY GRAIL STATUS!",Pure Luxury!
535780,30611601691,P416341,5,1,0,1,1,0,5/18/21,"I was sent a deluxe sample of Crème de la Mer complimentary from La Mer for review purposes. This skin cream contains La Mer’s signature “Miracle Broth“ and to deeply hydrate and moisturize dry and sensitive skin. The scent is clean and lightly powdery. The cream itself is thick and rich. I apply by dotting a very small amount onto my skin, allowing it to warm slightly, and then gently distributing it over my face, neck, and decolletage. A tiny amount is all that is needed of this intensely moisturizing cream. I think it will be a bit too heavy for my skin during the summer months but will be perfect during the fall and winter when my skin tends to be more dry.",Richly moisturizing
535781,26563717505,P416341,4,1,0,1,1,0,5/18/21,"I was excited when I was gifted by La Mer this creme de la Mer. I have to say I was expecting it to be amazing since it cost so much and supposedly all the stars are using it. Well I can’t say I know what the hype is all about. I mean it’s very hydrating, it plumps a little and it did gives me glowing skin but I can and have gotten that from less expensive products. It also didn’t solve my dry skin issue. It’s very thick in consistency, creamy, you warm it up by rubbing between your hands for a few seconds until it becomes translucent then you pat it on skin. A little goes a long way, if you use a lot you will probably end up with greasy skin. It has a sort of soapy scent which I don’t care for but I know others who loves it.It’s made with a miracle broth which is a healing elixir. It says it soothes and renews skin. I guess with long term use you may get amazing results. I used for about a week.I truly believe everything and every product works differently on everyone so I understand why some thinks it great. I think it’s good but not great and not worth the price tag.",hydrating
535782,1750174181,P416341,3,0,0,1,1,0,5/18/21,"I received a sample size complimentary from La Met, which I’ve used for a week. Frankly, I think it’s better for more mature skin. It felt too greasy for my combination, acne-prone skin. It is gentle, so ok for sensitive skin. Personally, I expected a cream at this price point to be free of petrochemicals, but the second and third ingredients (after the “broth,” which is likely mostly water) are mineral oil and petrolatum.",Glad I sampled
535783,6459195237,P416341,4,0,0,1,1,0,5/18/21,I find really great reviews about La mer moisturizer. I was very excited to get it complimentary from La Mer. I use it twice a day that is in the morning and at night before bed time. It absorbs very quickly into the skin and I love it’s smell. I don’t use scented products but I love this moisturizer’s smell. I didn’t notice any great effects on my skin yet because it’s only been a few days. I will keep using it.,It smells great
535784,1846302569,P416341,5,1,NA,0,0,0,5/18/21,Gifted by La Mer. This is my first time using La Mer skincare and I’m so impressed! When first applied I didn’t know what’s so special about it but within half an hour I felt my skin feeling more and more hydrated with time. I like to use it before bed because when I wake up my skin looks so much younger and hydrated - way better than masking everyday! Worth every penny!,Worth every penny!
535785,2708534154,P416341,5,1,0,1,1,0,5/18/21,"Complimentary from La Met. When applied properly this lotion makes my skin glow, even in photos! I have noticed significant improvements in my problem areas (red spores at the top of my cheeks). Worth every penny in my opinion, I only wish there was a fragrance free option.",Worth every penny
535786,10178455530,P416341,5,1,1,1,0,1,5/18/21,I’ve always wanted to try this luxurious moisturizer and now I finally got a chance too “complimentary from La Mer” !!!! It definitely lived upTo all of my expectations!! I love how you warm I’m up in between your hands and it’s so hydrating !!! My skin felt like a porcelain doll. This is the best product I’ve ever tried.,Wow!! This is amazing !!!
535787,29562308221,P416341,4,1,NA,0,0,0,5/18/21,"I received the Creme de la Mer complimentary from La Mer. The consistency is thick and creamy in the container, but it feels pretty lightweight when applied. A little goes a long way, so not much is needed to cover your entire face. I warm the moisturizer between my fingers before applying and it allows for less product to be used and makes it easily spreadable. Not a fan of the smell though. Overall the cream itself is great, but I find it to be incredibly overpriced and wouldn’t be likely to buy it once it runs out.","Great moisturizer, but overpriced"
535788,2227820674,P416341,4,1,0,1,1,0,5/17/21,I received this product gifted by LA Mer and I must say it will be going.on my list of holy grail products. I love the way it makes my skin feel and I love how less is more. It’s easy to tell after warming up the product when it is ready to use. Over all I would highly recommend.,
535789,12551884248,P416341,5,1,0,1,1,0,5/17/21,Complimentary from La Mer This cream is literally the creme del la creme of creams! You feel the luxuriousness of it with every use! It’s soaks into my skin almost instantly and low that only need a dollop and for the price this makes it worth it.,Soooo Good!
535790,1113364150,P416341,5,1,0,1,1,0,5/17/21,This cream is super rich.   My face and neck have some very dry patches and this product instantly helped both moisturize and soothe my skin.  Even though it is thick it does not make my skin greasy.  The scent is a little too powdery smelling for me.  However the scent does go away after a while.   The cream is perfect for daily use or after giving myself a facial.  This was complimentary from la mer.,
535791,27498501825,P416341,5,1,0,1,1,0,5/17/21,"I was gifted by La Mer. This is a wonderful cream that does a great job moisturizing especially when my skin is feeling extra dry. It is lightweight, and a little product goes a long way. Upon application, it leaves my skin very smooth and supple; almost a silky suede feeling. I know it is pricy, but I highly recommend trying it!",great moisturizing cream
535792,5202614133,P416341,5,1,0,1,1,0,5/17/21,"I was gifted by La Mer. Creme de la mer has a great consistency, it does not feel heavy weight while moisturizes my skin very well. I have combination skin on the dryer side, which got even dryer this winter in Southern California, and this cream came to my rescue. You only need a little bit of the product to apply to the entire face, it is an investment cream by the amount of product used per application makes up for it.",
535793,2821949959,P416341,3,0,1,1,0,1,5/17/21,"I got this free from La Mer for review purposes. I had to try this out when I got the chance! It is extremely moisturizing. I’d say it’s best for pretty dry skin. I think it will be best for me in the winter when my skin is drier. I really don’t like the fragrance of this stuff. It’s not necessarily a strong scent, but it’s not pleasant.",
535794,30222622448,P416341,5,1,NA,0,0,0,5/17/21,"Comes in a really nice packaging. Make sure you warm the Creme between your finger tips until it’s translucent before you apply it. A little of the creme goes a long way as this product is thick, but very lightweight when applied. I received this complimentary from La Mer.",
535795,2719061043,P416341,5,1,NA,0,0,0,5/17/21,"I received this product complimentary from La Mer. This soft cream is really good, I can see already results on my skin that give me brighter and hydration to my face. I love it’s scent and texture which melt on skin after applying then my skin glow and hydration.",Lux beauty!!!
535796,30155669067,P416341,5,1,NA,0,0,0,5/17/21,"I have used this Moisturizer for a few days now and it is perfect! I can already see a difference. My face seems hydrated, firm and supple! I suffer from rosacea and I can already see it lightning up. A little goes a long way, this product is supper thick so I would highly recommend this moisturizer for the winter months.",Amazing!
535797,31126700109,P416341,5,1,NA,0,0,0,5/17/21,"I was gifted by La Mer! I love La Mer as a brand! I think their products are always the best quality and work so well with my skin! I recently tried the La Mer creme, and I fell in love. I love the consistency of this creme because it feels so lightweight yet it really moisturizes my skin. During these months, my skin has been extra dry, so this has really come to the rescue because I feel that the creme helps with my skin’s texture. I also love that a little goes a long way and that I only need to apply a little at a time!",Amazing
535798,30625101040,P416341,5,1,NA,0,0,0,5/17/21,"I received this product as a complimentary from La Mer. This cream de la Mer is intensely moisturizing, shortly after I used it, I felt the skin on my face change. I have skin that is combined and very dry in certain areas of my face, but after using it my face feels very soft, plump and with a certain glow. Its texture is very creamy, smooth and with a very faint aroma, this cream feels very natural. When using it, you must put it in your hands and warm it with the natural heat of your body and then apply it directly to your skin. I really understand that it is very difficult for many people to be able to try it for the cost it has, but it is really worth it. Fully recommended.",Super moisturizer cream
535799,1338936585,P416341,4,1,NA,0,0,0,5/17/21,"Incredibly hydrating moisturizer that is such a treat to use. A little goes a long way so even a small size will last a very long time. I received this gifted by La Mer, and while the cost might prohibit me from purchasing again my skin really loves this cream.",Incredible but Pricey
535800,30628908655,P416341,5,1,NA,0,0,0,5/17/21,I get the cream complimentary from La Mer. Like the moisture so much. It is rich enough to protect my sensitive and dry skin. And also the presentation of the cream is so delicate that I really enough my daily routine now! Highly recommended!!,
535801,23722734351,P416341,5,1,NA,0,0,0,5/17/21,"Rich and luxurious, this is one of my favorite night time moisturizers. Its extremely rich and soaks so amazingly into my skin. I love this in the summer and winter when my skin is extremely dry. I wake up feeling hydrated and soft. I recieved this complimentary from La Mer.",Rich and luxurious
535802,7375781965,P416341,5,1,NA,0,0,0,5/17/21,This is such a beautiful texture moisturizer. I love it! It feels like cloud. I watched How to Video how to apply Creme de La Mer. Highly recommend to watch it before app. You need to warm Creme between your finger tips until translucent before applying. Despite the price tag it’s great. A little bit goes a long way. It’s very lightweight and absorbs quickly but gives good hydration for hours. It’s ideal for my skin and infused with famous Miracle Broth. Gifted by La Mer.,Great cream
535803,7882267159,P416341,5,1,NA,0,0,0,5/17/21,"This was gifted by La Mer for me to try! Wow! I love this product. It is so easy to apply, you take an little warm it with your fingers until it turns translucent and then apply it to your face. My skin looks so much better when I’ve been using it. This stuff is amazing.",A little goes a long way!
535804,28975277322,P416341,5,1,NA,0,0,0,5/17/21,"I received two 0.24oz jars of this amazing cream complimentary from La Mer. It is an extremely thick rich cream and you only need to use a little. I followed the directions of warming the cream between my finger tips before applying. The scent is very subtle. This gives my skin the right amount of moisture and hydration that is needed and I am amazed at how well it absorbs. My skin looks flawless after using this.The product is pricey. It runs at a price of $95 for a 0.5oz and a 1oz for $190. I am hopeful that this will last a month or two. For those with very sensitive skin, this does contain a fragrance and mineral oil.I really do not think you need to apply a serum if using this, as this has everything your wonderful skin needs to thrive. The perfect product for travelling, no need to lug all your other beauty products along.I give this cream a 10/10.Definitely worth the investment",Great Moisturizing Cream
535805,5051684513,P416341,5,1,NA,0,0,0,5/17/21,"I was gifted by La Mer the La Mer moisturizer so I could try it and see my honest opinion about the product, the first thing I noticed about the product was how delicate the presentation of this cream, in a cute velvet pouch, also I have to say my skin is sensitive and dry/patchy in a few areas, the texture of the cream is thick but a little goes a long way which been a expensive cream is a good thing, effective since the first use, it helped me get rid of the patches right away and it moisturize my skin immediately and left a glow which I love, it blended very well no white residue, my skin absorbed it lime it was thirsty for years, very pleased with the results",Amazing cream
535806,30350926124,P416341,5,1,NA,0,0,0,5/17/21,"I have used moisturizers and many other products that leave my skin feeling soft and smooth...but nothing quite like this moisturizer.  I have read this is ideal for dry skin, however, it worked beautifully on my combination skin.  I can’t quite explain how absolutely amazing my skin feels after using and for quite some time after.  I am not sure I could continue to afford this moisturizer, but I will need to try and find a way to continue to use it.  Gifted by La Mer.",
535807,31300230697,P416341,5,1,NA,0,0,0,5/17/21,"my skin feels really hydrated, the feeling is fresh and light. I have tried many moisturizers but this one in particular pleases me since my skin is combination and few products manage to hydrate it without leaving it greasy gifted by la mer, thank you very much for allowing me to live the experience",Fresh and soft
535808,6521275674,P416341,5,1,NA,0,0,0,5/17/21,La mer cream is the best cream I have used. This time I gifted by La Mer. I always stock a lot of when i catch a good price. Because it can recover my sensitive face skin. Every time I use it I put a little bit face oil and use my warm hand softer the La mer cream. When the color become transparent I can put on my face. It smells really light and joy. I will keep buying it.,Great!!!
535809,29700885590,P416341,4,1,NA,0,0,0,5/17/21,Gifted by La Mer. This product looks and feels luxurious! The texture is just amazing! Fast absorbing and makes my skin silky soft! There is fragrance in it but it’s not too strong! I wish it would be a little more affordable.,
535810,6446425330,P416341,5,1,NA,0,0,0,5/17/21,"l This was gifted by La Mer. Very thick consistency, smells nice and a little goes a very long ways! The smell reminds me of a grandma but i love it! Been using la mer for the last couple years and my skin loves it!",yes
535811,26588608533,P416341,5,1,NA,0,0,0,5/17/21,I received this moisturizer gifted by La Mer. I love the green bag and small box it’s really luxurious. The price is expensive but it’s worth it because it’s a very rich cream that softens my skin and leaves a natural glow. This is my first time trying this product and I’ll continue to use this in the future.,
535812,6044058353,P416341,5,1,NA,0,0,0,5/17/21,"This is such a great luxury cream. I was gifted this Creme de la Mer complimentary from La Mer. It so nice and thick with a silk like texture. You do not need very much at all! Immediately after use your skin is glowy and fresh. And I love the rose scent. It comes with quite the price tag but if it is in the budget, this cream is worth it!",So nice!
535813,11048656942,P416341,5,1,NA,0,0,0,5/17/21,"I love Lamer and this moisturizer is perfect. Just use a little bit of it, warn it up between your fingers before depositing it cause it makes a huge difference. Gifted by Lamer in exchange of my honest review. It smells really gooood!",Perfection!
535814,1363812306,P416341,5,1,NA,0,0,0,5/17/21,"I was gifted by La Mer in exchange for my honest feedback. This cream truly is the most luxurious cream that I have ever tried in my entire life. Every time I use it it’s such a treat because it feels so great on my skin. You have to make sure and follow the directions, you have to rub it between your fingertips until it becomes clear and then you’ve had it on your face. When applied properly, it leaves my skin feeling softer than it’s ever felt before. It is how diminish my pores, and I think it’s also made my skin tone more even. This product is definitely worth the hype, and it’s definitely worth the price. If you want to treat yourself to something luxurious, this is the thing to get!",Very Luxurious!
535815,24957911737,P416341,5,1,NA,0,0,0,5/17/21,Gifted by La Mer. This product is smooth when applying to your face. It doesn’t leave any sticky feeling after applying. It dries fast leaving your skin feeling silky smooth. I would recommend this product if you have dry skin.,Amazing
535816,20530418023,P416341,4,1,NA,0,0,0,5/17/21,"This was gifted by La Mer in exchange for my honest review. I personally love this product. My wife said she also felt this product felt more moisturizing than the moisturizing soft cream. It definitely feels heavier, and helps my dry skin. I definitely won’t use it during the summer time, but during the fall/winter this is definitely a staple.",Great for fall/winter
535817,5191874328,P416341,5,1,NA,0,0,0,5/17/21,I absolutely love it.. it is so moisturizing and good for soft supple skin. I am loving it and using it as daily moisturizer and it makes skin super soft.,
535818,8987271979,P416341,4,1,NA,0,0,0,5/16/21,"I took a star off because of the price. Otherwise, I think this is a great moisturizer. My skin is hydrated for 24 hours and feels incredibly smooth. It helps with oil control, my t zone and around my nose used to be super oily by midday but when I use LaMer, I’m oil-fee. This stuff literally cured my acne too. I had horrible breakouts that I couldn’t get rid of no matter what I used, until I tried this. Within a week my skin was completely clear, I couldn’t believe it. I don’t know if I’ll purchase it again because it’s so expensive but it definitely helped my skin.",Pricey.. but really helped my skin
535819,5194208322,P416341,5,1,NA,0,0,0,5/16/21,"I Absolutely Can’t say enough great things about this Cream de la mer !! It’s very Rich , Softens fine lines and Hydrates ...While leaving a Thick and Moisturized barrier on my skin !! Love it soo much ❤️ I was Gifted by La Mer these products",Hydrating!! Love it ☺️
535820,29806251626,P416341,5,1,NA,0,0,0,5/16/21,I was gifted by La Mer. The La Mer moisturizing cream is my favorite cream. I have been using it for a while. I feel so comfortable after applied it to my skin. Perfect for my skin I have normal to dry skin.I would recommend it to my friends. It is expensive but worth the price.,Perfect
535821,7253181219,P416341,5,1,NA,0,0,0,5/16/21,"I wanted this creme de la mer for long time because two of my friends have been using it saying it is one of the best products they had tried. I am 35 years old with dry skin. This is my biggest concern. This cream really hydrates my skin without any greasy feeling left in my skin. I apply this cream twice a day and already see the difference just in two days. Scent is amazing, texture is wonderful. I’m so glad I received this cream as complimentary from Creme de la mer for my honest review.",Amazing product for dry skin
535822,1349053044,P416341,5,1,NA,0,0,0,5/16/21,This is my ultimate favourite moisturizer hands down. I love the scent and how you don’t need much product for the most plump radiant looking skin. The price is high but it’s one of the best so it’s worth it. You don’t need too much product and make sure you warm up the product with your fingers before patting it on your face. I always go back to this moisturizer when I my skin needs a boost,Buy it if you can look pass the price
535823,1845533064,P416341,5,1,NA,0,0,0,5/16/21,"I was gifted by La Mer and I’ve been enjoying this La Mer moisturizer! It’s really nice on the skin and keeps my skin hydrated! The minis are great to try before committing to a full size, which I do like. A little goes a long way so this mini set will last me quite a bit! This does have a fragranced scent as well. If you are sensitive to scents then I would suggest a patch test prior to. I’ve noticed my skin does look a bit plumper since using this moisturizer too! Love using it! The only downside is how expensive the brand is lol. I would totally buy if they had more sales but even the minis are pricey for what you get.",Cute Minis - Works Nicely!
535824,2371101083,P416341,5,1,NA,0,0,0,5/16/21,"La Mer gifted me a sample of their Crème de la Mer and I can not be more happy & thankful! It was such perfect timing. I experienced severe irritation & sensitivity on my face during a recent travel experience & nothing helped. After using this product my skin completely healed and looks better than it did before! It neutralized any redness I had completely, nourished my skin with deep moisture yet doesn’t leave me oily & sits great under make up. I have acne prone skin & the fact that it has not caused me to break out is so big for me. I honestly feel so good without make up these days thanks to La Mer. I use it as my day time moisturizer, very little goes a long way, and warming it up on your fingers before applying is very important. If you have dry skin, or any irritation & sensitivity this product is definitely for you.  Thanks La Mer!",A new favorite!
535825,13066029183,P416341,5,1,NA,0,0,0,5/16/21,I was gifted by La Mer the La Mer moisturizing creams do it is amazing. Just a little goes a long way. It feels so luxurious as it soaks into your skin.  This is also a great under your makeup and will make it glide on. While this formula is not perfect for me but for those that have normal to dry skin it is perfect.,Luxurious
535826,12120293921,P416341,4,1,NA,0,0,0,5/16/21,So luxurious! La Mer creme is so yummy. You are supposed to warm it between your fingers until translucent first so it’s very soft and warm. Its very rich and soothes redness. I think it’s overpriced! I was gifted by La Mer.,
535827,31222617015,P416341,5,1,NA,0,0,0,5/16/21,"I received a sample of this complimentary from La Mer. I’m obsessed with this cream! I’ve been using this for about fifteen years. It’s the best moisturizer I’ve ever used. It’s very hydrating, it leaves your skin looking radiant, and feeling so soft. It doesn’t break me out. The scent is very clean. This is an excellent product and if you apply it correctly (as directed), a little goes a long way.",So hydrating
535828,11777122,P416341,5,1,NA,0,0,0,5/16/21,"I was gifted this complimentary from La Mer.  I finally  got the opportunity to try this and see what all the hype was about.  Why is it so expensive? Why such great reviews? Because it works! Gorgeous texture, a little goes a long way and left my skin soft, hydrated and smooth. I plan to use this during the day in the Winter and use as a night cream in the Summer.  Just perfect!",So Luxe
535829,1782442731,P416341,1,0,1,5,0,5,5/16/21,"Overpriced and old fashioned. The ingredients are incredibly basic, drugstore quality. Interesting how most of the 5 star reviews here state that they were gifted the product.",it’s a no from me.
535830,31154754975,P416341,5,1,NA,0,0,0,5/16/21,"I wanted this creme de la mer for long time because two of my friends have been using it saying it is one of the best products they had tried. I am 35 years old with dry skin. This is my biggest concern. This cream really hydrates my skin without any greasy feeling left in my skin. I apply this cream twice a day and already see the difference just in two days. Scent is amazing, texture is wonderful. I’m so glad I received this cream as complimentary from Creme de la mer for my honest review.",Amazing product for dry skin
535831,31169429247,P416341,5,1,NA,0,0,0,5/15/21,I was gifted by le mar this amazing silky cream! I love how luxurious this feels on my hands and face. I feel like I’m worth a million bucks when I put it on. I scent is just perfect and very faint. You know you got good skincare if you get this stuff.,great cream
535832,31163736079,P416341,5,1,NA,0,0,0,5/14/21,I received this moisturizer complimentary fromLa Mer . This moisture feels luxurious on my skin . It’s lightweight but it leaves my skin well hydrated. It has a slight sweet scent that doesn’t bother or irritated my skin . I love this moisturizer but it’s very expensive and I don’t think I can afford to keep repurchasing this . I’m happy to had the opportunity to try it thou .,La Mer moisturizing Soft Cream 7ml 2x  .
535833,7334840315,P416341,5,1,0.333332986,3,2,1,5/14/21,"I was gifted this complimentary from La Mer in exchange for my honest review. I’m so in love with everything about this creme. The texture, fragrance, how my skin looks and feels after using it. I’m so grateful to have the opportunity to try this product",So yummy!
535834,31111870472,P416341,5,1,NA,0,0,0,5/14/21,"I was gifted this complimentary from La Mer in exchange for my honest review. I’m so in love with everything about this creme. The texture, fragrance, how my skin looks and feels after using it. I’m so grateful to have the opportunity to try this product",Luxurious!
535835,27842936549,P416341,5,1,NA,0,0,0,5/14/21,"La Mer has been the skincare for celebrities for as long as I can remember and the reason why is clear.  After warming a pea size amount between my fingers, I gently press it into my skin.  In only a few uses, my fine lines are reduced, skin feels firmer, and hydrated.  The miracle broth truly is a miracle.  The price tag is high but a little goes a long way.  Gifted by La Mer.",
535836,24889980334,P416341,5,1,NA,0,0,0,5/14/21,"It is soft, smooth and hydrating. I’ve used it twice per day for over a week and noticed firmer and smoother skin. It’s best to use by warming it a bit between your fingertips and gently pressing onto skin for absorption. Great cream for skin firmness and hydration.I received a sample from the brand but I started use this product more than 10 years ago. You don’t feel how good it is until you stopped using it. It calms problem skin very much but you must follow the instruction to use it otherwise it will be too thick and hard to apply. I found it also melted with some serum well.",so nice..
535837,2208351671,P416341,5,1,0,1,1,0,5/14/21,"This was my first La Mer product and wow! I now understand what the hype has been about. This made my skin feel so hydrated, soft, and glowy. It kept my face hydrated all night. Would highly recommend! Gifted by La Mer.",
535838,5964957555,P416341,5,1,NA,0,0,0,5/14/21,I received this product complimentary from La Mer in exchange for my honest review. Overall this product was great. This moisturizer was extremely hydrating and my skin felt wonderful after using it. My skin is normal to dry and this was the perfect formula for me. Would definitely recommend.,Love!
535839,23642061447,P416341,5,1,NA,0,0,0,5/14/21,Thanks for lamer to gifted me a sample of this creme moisturizer. This lamer Cream is original moisture miracle of La Mer’s five moisturizers. after using it for 1 week i Do see some of my Lines and wrinkles are  visibly repaired but not that visble. I have dry skin and still it fits me very well. I will definitely buy a large size Cream After i finish using it,No#1 cream
535840,31141696397,P416341,4,1,NA,0,0,0,5/14/21,La mer is a beautiful moisturizer that really packs a punch in terms of hydration! It’s so thick I had to warm it up in my hands in order to apply it. I recommend this as a winter moisturizer as in the summer it kind of can be a little much for me in NYC. I love the way it smells and makes my face feel after. I received this product complimentary from La Mer.,So lush
535841,12404030681,P416341,5,1,NA,0,0,0,5/14/21,This product was gifted by La Mer. It is very luxurious!!! It smells really good and feels really good on the skin. Makes your skin so soft. It also absorbs beautifully and leaves skin moisturized and glowy throughout the day.  A little goes a long way. I guess it is worth to splurge if you want your skin feeling really good!,love this moisturizer
535842,31173337742,P416341,5,1,NA,0,0,0,5/14/21,"Creme de la Mer was gifted by La Mer, it is soft, smooth and hydrating. I’ve used it twice per day for over a week and noticed firmer and smoother skin. It’s best to use by warming it a bit between your fingertips and gently pressing onto skin for absorption. Great cream for skin firmness and hydration.",Great for fine lines
535843,30476238482,P416341,4,1,NA,0,0,0,5/14/21,"I received sample complimentary from La Mer for my honest feedback. I warmed the creme  between my fingers first before applying. It does give hydration and a little goes a long way however, scent is overwhelming.",
535844,31842223426,P416341,5,1,NA,0,0,0,5/14/21,I received a sample gifted by la mer but I started use this product more than 10 years ago. It works best on dry skin or problem skin or when you have irritation. You need to follow the instructions otherwise very hard to apply evenly or you might apply too much. It’s a must for your skin problems.,
535845,29838974063,P416341,5,1,NA,0,0,0,5/13/21,"have tried ALOT of moisturizers,and I mean alot(over a dozen just in the last 3 months) so to be honest even tho I had heard good things about lamer I wasn’t to enthusiastic and figured it would just be one more that ended up in the junk drawer but let me tell you I was so wrong!There is a reason there is so much hype about this company and their products, they are truly amazing! This not only smelt wonderful and hydrated but it actually soaked into my skin leaving it super soft without feeling or looking greedy in anyway! This was truly the best I’ve ever had, it’s like the Hilton of moisturizer and if you haven’t tried it I recommend you do so today, it will replace everything else!*Thank you lamer for this complimentary sample to try and rock my world!Gifted by LaMer","The best, hands down!"
535846,9194058995,P416341,5,1,NA,0,0,0,5/13/21,This cream is everything you will ever need for a luxurious skin experience I love how soft and pretty my skin looks really good  feels amazing I have been using this cream for a while I highly recommended it. I received Icomplimentary from la mer,Love it
535847,31835126217,P416341,5,1,NA,0,0,0,5/13/21,I received this product as complimentary from La Mer. It’s a very rich cream that softens my skin and leaves a natural glow. It works great especially when I have acne. It will also be great to use in cold and dry weather.,
535848,5121682788,P416341,4,1,NA,0,0,0,5/13/21,"This cream feels and smells so luxurious!! As it should with such price tag!! My mom has used this cream for years and still does, she has dry and sensitive skin so this really has helped make it look hydrated. As for me, I have combo skin so I appreciate how it hydrated my dry spots but it looks a bit shiny on my forehead but not in a bad way. A little but goes a long way so although it’s on the expensive side, the jar would last a decent amount of time. This was gifted to me by the brand but opinions are my own.",Very rich!
535849,25029579261,P416341,5,1,NA,0,0,0,5/13/21,"Received my Creme de La Mer gifted by La Mer and I absolutely loved it. Definitely gonna splurge and buy the big bottle. Love how it makes my skin feel, super smooth, soft, plump and glowy. Absolutely love it!",Best face cream
535850,7430128230,P416341,5,1,NA,0,0,0,5/13/21,"My MUST-HAVE product!I have a dry, sensitive skin, and is very easy to be allergic to something (or anything). Whenever I feel itchy or irrational, I will use LaMer. It calms my skin and my emotion. Love it and use it forever!",
535851,5452655849,P416341,4,1,NA,0,0,0,5/13/21,"Gifted by La Mer. First time trying this product and I was amazed how moisture my skin feels after the application. I follow the instructions, rubbing a small amount in my fingers until cream went smooth then apply it by touches in the face and neck. The next day my face was radiant. The only complaint is the smell, is to strong form me. I would prefer it odorless.",
535852,7691884269,P416341,5,1,NA,0,0,0,5/13/21,This is face caviar. It’s pure excellence you’re smearing on your face. The price is worth it. A little goes a long way! It’s very rich and decadent and just the tiniest amount covers your entire face. I wish I could bathe in it. I absolutely recommend this to everyone. It makes my skin feel incredible.,Amazing
535853,31388398290,P416341,4,0,1,1,0,1,5/13/21,I’ve tried this La Mer Creme de la mer a couple times before and I have to say it is okay is it worth the crazy high price i don’t think so but it does leave your skin feeling moisturized and soft. But for me it is just not worth the price. Gifted by La Mer,
535854,29437122733,P416341,5,1,NA,0,0,0,5/13/21,"The moisturizer is very rich and thick, and once applied, it’s very soothing on dry skins. The scent is pretty nice too. Just remember to warm it first until it becomes translucent. Received this product as complimentary from La Mer.",
535855,29023727254,P416341,5,1,NA,0,0,0,5/12/21,"This is complimentary from La Mer. The cream is very moisture when it applied on my face, my face became less oily as before I using this product. The scent of the cream is very good too. Recommended to purchase it!",Very moisture cream
535856,7614270308,P416341,5,1,NA,0,0,0,5/12/21,"I received complimentary from La Mer. This cream has good moisture but don’t leave my face feeling greasy. My skin gets dry on nose, this cream works like magic!! Can also relieve skin itchiness. Amazing crème.",
535857,5094782520,P416341,5,1,NA,0,0,0,5/12/21,I received the complimentary from La Mer. I have wanted to try this product for so long and it definitely didn’t disappoint! It feels so luxurious and makes my skin feel so soft. I was a little worried it would be too heavy on my oily skin but it actually works amazing. Highly recommend if you have dry skin I think your skin would soak it right up! It doesn’t feel heavy and keeps me feeling moisturized.,A little goes a long way!
535858,5178833024,P416341,5,1,NA,0,0,0,5/12/21,"Love this moisturizer , it is very hydrating and comfortable to wear both for day and night . It is good for sensitive skin like mine not harsh. Feels very luxurious on the skin. I noticed softer skin, it felt healthier I was gifted by lamer",Love
